// Reference=MNI		
// 2020_Mayer		
// Subjects=48		
30	  -1.00	-23.00
-39	 -46.00	-17.00
-27	 -82.00	-20.00
-33	 -70.00	-14.00
39	 -49.00	-17.00
39	 -58.00	-17.00
33	 -64.00	-14.00
24	 -82.00	-20.00
-60	 -49.00	 13.00
48	 -58.00	 16.00
		
// 2013_Perry		
// Subjects=25		
14.13	 -64.36	 31.86
		
// 2010_Kim		
// Subjects=19		
-44	  22.00	-10.00
44	  28.00	-10.00
-50	  16.00	-20.00
50	  12.00	-14.00
2	   8.00	 52.00
24	 -26.00	-14.00
-22	 -64.00	-30.00
		
// 2015_Haas & Brook		
// Subjects=50		
-58	 -46.00	 14.00
60	 -36.00	 22.00
0	  52.00	 12.00
-44	  -8.00	 62.00
		
// 2009_Zaki		
// Subjects=21		
-10	  42.00	 48.00
-4	  34.00	 50.00
10	  54.00	 14.00
18	  70.00	 10.00
36	   8.00	 44.00
32	  18.00	 46.00
-34	   8.00	 45.00
-22	  -3.00	 48.00
30	 -28.00	 16.00
-24	 -38.00	 60.00
60	 -32.00	 38.00
50	 -26.00	 44.00
30	 -34.00	 48.00
36	 -30.00	 44.00
52	 -10.00	-18.00
-48	 -76.00	 12.00
		
// 2015_Haas & Anderson		
// Subjects=16		
-56	  14.00	 20.00
-24	  14.00	  2.00
56	  32.00	  0.00
-4	  48.00	 38.00
48	   2.00	 52.00
-10	 -92.00	 38.00
18	-100.00	 22.00
48	 -66.00	 12.00
-54	 -52.00	 12.00
54	   6.00	-30.00
-12	  -2.00	 24.00
-40	 -52.00	-24.00
-18	 -76.00	-40.00
28	 -83.00	-38.00
		
// 2013_Schiffer		
// Subjects=22		
-50	  28.00	 -8.00
-58	 -42.00	  6.00
52	 -36.00	 -2.00
-2	  20.00	 54.00
-16	 -98.00	 -8.00
		
// 2005_Kim		
// Subjects=14		
-3.15	  42.34	 36.87
11.66	  42.94	 44.51
-45.5	  15.73	-29.88
-52.86	  22.21	 -9.19
-3.07	  -5.06	  3.49
		
// 2010_Modinos		
// Subjects=36		
16	 -92.00	 10.00
24	 -48.00	-12.00
-24	 -48.00	-12.00
6	 -52.00	-46.00
-26	 -22.00	-14.00
		
// 2009_Kim		
// Subjects=14		
7	   9.00	 42.00
33	  21.00	 14.00
		
// 2013_Herv		
// Subjects=42		
52	 -38.00	 12.00
-54	 -42.00	 10.00
38	   4.00	-16.00
-36	   2.00	-18.00
-58	 -42.00	 24.00
52	  14.00	-22.00
60	  -8.00	 -6.00
-50	   6.00	-10.00
2	  38.00	-14.00
		
// 2016_Gilead		
// Subjects=24		
3	 -72.00	 27.00
39	 -66.00	 31.00
-7	  57.00	-11.00
-38	 -70.00	 42.00
		
// 2016_Schmitgen		
// Subjects=21		
-3	  18.00	 60.00
6	  57.00	 24.00
-12	  54.00	 36.00
-48	  27.00	 -6.00
-51	  21.00	 24.00
-27	  21.00	  0.00
-48	 -51.00	 24.00
-54	 -36.00	  0.00
-54	 -48.00	 12.00
51	 -36.00	  0.00
51	 -18.00	-15.00
48	  30.00	 -9.00
51	  36.00	-15.00
51	  15.00	-24.00
48	   6.00	-27.00
57	   0.00	-30.00
48	  21.00	 24.00
30	 -78.00	-36.00
30	 -78.00	-24.00
9	 -81.00	-27.00
-18	 -75.00	-33.00
-24	 -81.00	-36.00
-18	 -84.00	-30.00
57	 -51.00	 24.00
-36	 -90.00	 -3.00
24	 -96.00	  3.00
39	 -90.00	  3.00
-3	 -48.00	 45.00
-54	   3.00	-27.00
-48	   9.00	-39.00
-45	   3.00	 54.00
-39	   3.00	 63.00
		
// 2010_Mier & Lis		
// Subjects=40		
-42	 -24.00	 60.00
-39	 -12.00	 66.00
-39	  18.00	 -9.00
36	 -51.00	-30.00
21	 -57.00	-21.00
6	 -84.00	-12.00
33	  24.00	-12.00
45	  12.00	 33.00
54	  21.00	 -3.00
21	  -6.00	-18.00
0	  15.00	 60.00
6	  21.00	 42.00
-3	  -6.00	 57.00
-12	   0.00	  0.00
-9	 -21.00	-18.00
-18	 -33.00	 -6.00
15	   0.00	  3.00
12	 -15.00	 12.00
-54	 -54.00	  3.00
-51	  42.00	 -3.00
51	 -39.00	  0.00
36	 -57.00	 45.00
		
// 2012_Regenbogen		
// Subjects=27		
56	  26.00	  2.00
60	  11.00	 24.00
24	   0.00	 48.00
51	   0.00	 44.00
-12	  47.00	 39.00
-5	  56.00	-23.00
-38	 -23.00	 57.00
-5	 -20.00	 42.00
-5	 -50.00	 29.00
21	 -66.00	 56.00
-18	 -65.00	 59.00
-47	 -56.00	 29.00
24	 -93.00	 21.00
-27	 -98.00	 11.00
-24	 -90.00	-18.00
50	  11.00	-26.00
65	 -36.00	 12.00
-32	  26.00	-26.00
-29	  12.00	-35.00
56	 -23.00	-12.00
48	 -66.00	 -6.00
-24	 -81.00	-36.00
-33	 -14.00	 -9.00
-8	 -26.00	 -8.00
		
// 2013_Harvey		
// Subjects=15		
0.24	 -25.81	 25.97
-1.81	 -36.78	 36.73
32.07	 -85.22	 -1.22
16.9	  13.13	-12.31
44.45	  29.08	 37.49
13.99	 -47.08	  4.04
43.31	  27.04	  4.34
-10.18	 -61.21	 35.12
51.13	 -62.46	 40.39
-49.31	 -45.31	 42.03
12.71	  34.58	 28.42
		
// 2018_Mackes		
// Subjects=34		
20	 -94.00	 -2.00
-32	 -90.00	 -6.00
52	   2.00	-18.00
-16	 -94.00	 12.00
40	 -70.00	 -4.00
56	 -28.00	  6.00
28	  16.00	  8.00
40	 -50.00	-16.00
48	  16.00	  0.00
-36	 -70.00	-16.00
-10	-100.00	-14.00
-52	  -6.00	-14.00
-56	 -44.00	 14.00
-44	 -32.00	 -2.00
-60	 -20.00	  6.00
6	   4.00	 60.00
-46	  18.00	-26.00
-62	 -26.00	 10.00
-38	 -34.00	 14.00
-54	  -2.00	 -2.00
-20	 -14.00	-20.00
-44	 -72.00	  4.00
-38	 -42.00	-26.00
-20	 -90.00	-18.00
64	 -16.00	  8.00
34	 -28.00	 14.00
46	 -66.00	  0.00
22	 -88.00	 -8.00
		
// 2009_Mano		
// Subjects=18		
-38	   8.00	 58.00
-44	  10.00	 36.00
-42	  24.00	 20.00
-50	  20.00	 42.00
-54	  28.00	  2.00
-50	  20.00	 24.00
-40	  24.00	-14.00
-46	  40.00	  0.00
-44	  48.00	-12.00
-4	  20.00	 54.00
-6	  54.00	 40.00
-36	  28.00	-22.00
-52	 -12.00	-22.00
-66	 -34.00	 -8.00
-56	 -58.00	 16.00
-30	 -78.00	 40.00
-28	  12.00	-30.00
-6	  52.00	-20.00
10	  36.00	-24.00
-22	 -22.00	-14.00
22	 -22.00	-14.00
-2	 -58.00	  8.00
-4	 -62.00	 38.00
0	 -60.00	 32.00
0	 -52.00	 36.00
10	 -58.00	 36.00
-28	 -94.00	-10.00
28	 -94.00	 -6.00
-4	 -14.00	  6.00
12	   6.00	  2.00
-18	 -38.00	-48.00
12	 -84.00	-36.00
48	  12.00	 52.00
54	  26.00	 28.00
50	  28.00	 22.00
54	  14.00	-26.00
54	  -4.00	-22.00
44	  40.00	-16.00
68	 -30.00	-14.00
56	 -64.00	 26.00
46	 -72.00	 28.00
56	 -62.00	 28.00
52	 -64.00	 44.00
44	 -76.00	 40.00
		
// 2012_Zaki		
// Subjects=16		
18	  57.00	 28.00
4	  50.00	  0.00
2	  36.00	 42.00
-2	 -32.00	 40.00
54	 -30.00	-26.00
-48	 -62.00	 38.00
34	 -78.00	 52.00
42	  16.00	 44.00
-42	 -18.00	 36.00
-70	 -24.00	-18.00
		
// 2001_Farrow		
// Subjects=10		
-59.15	  -4.00	-22.89
-13.84	  65.54	 20.91
-55	  26.26	-11.67
2.98	  51.08	-28.14
-2.77	 -62.07	 37.35
